BS;N;R;k;mode;actualMode;n_runs;avgKernelMs_med;avgKernelMs_mean;avgKernelMs_std;gflops_med;gflops_mean;cpuMs_med;sharedBytes_med;pass_rate;ops;outWidth;outHeight;estBandwidth_GBps;arithIntensity_FlopPerByte
8;512;1;2;d;d;7;0.111877;0.11272942857142856;0.007982276134393892;20.92391;20.854808285714284;5.357448;720.0;1.0;2340900;510;510;22.479687513966233;0.9307901517320355
8;512;1;8;a;a;7;0.11392;0.16007957142857143;0.12700130247607322;20.548631;18.787713;5.357448;0.0;1.0;2340900;510;510;91.32724719101124;0.225
8;512;1;8;b;b;7;0.111762;0.12419028571428571;0.040673623937855535;20.945476;20.086221714285717;5.357448;0.0;1.0;2340900;510;510;93.09067482686423;0.225
8;512;1;8;c;c;7;0.104018;0.20098842857142857;0.1535697940350002;22.504845;17.023270857142858;5.357448;2640.0;1.0;2340900;510;510;22.99678901728547;0.9786043945018561
8;512;1;8;d;d;7;0.105;0.15907085714285715;0.07780411083061652;22.294287;17.731068;5.357448;2640.0;1.0;2340900;510;510;22.781714285714287;0.9786043945018561
8;512;20;1;a;a;7;2.834942;2.823813285714286;0.048067659185479866;132.101414;132.6560142857143;747.23082;0.0;1.0;374499904;472;472;528.7200768128589;0.2498513674197384
8;512;20;1;b;b;7;2.637043;2.626252285714286;0.04653057220335291;142.015082;142.63822514285715;747.23082;0.0;1.0;374499904;472;472;568.3982976386809;0.2498513674197384
8;512;20;1;c;c;7;0.696371;0.6917442857142857;0.011258794365802575;537.787738;541.5114221428572;747.23082;9216.0;1.0;374499904;472;472;47.34837033707607;11.358108108108109
8;512;20;1;d;d;7;1.335398;1.329753714285714;0.022235913988517802;280.440584;281.7005101428571;747.23082;9216.0;1.0;374499904;472;472;24.690790311203102;11.358108108108109
8;512;20;2;a;a;7;3.780141;3.7622162857142856;0.0647968485285982;99.070361;99.56847585714286;747.23082;0.0;1.0;374499904;472;472;396.517154254299;0.2498513674197384
8;512;20;2;b;b;7;3.21024;3.194326285714286;0.05708643462538289;116.657908;117.27223385714285;747.23082;0.0;1.0;374499904;472;472;466.90925039872405;0.2498513674197384
8;512;20;2;c;c;7;0.68033;0.6761005714285714;0.010959416725007843;550.46833;554.0397780000001;747.23082;10752.0;1.0;374499904;472;472;29.283106727617476;18.79814253222138
8;512;20;2;d;d;7;2.640896;2.6282032857142856;0.04294443964672766;141.807894;142.52618642857144;747.23082;10752.0;1.0;374499904;472;472;7.543718495540907;18.79814253222138
8;512;20;8;a;a;7;8.104755;8.048544571428572;0.1495171348361755;46.207428;46.544363857142855;747.23082;0.0;1.0;374499904;472;472;184.9396745490764;0.2498513674197384
8;512;20;8;b;b;7;8.259789;8.187308428571429;0.16894816980054128;45.340132;45.758778285714286;747.23082;0.0;1.0;374499904;472;472;181.46840700168005;0.2498513674197384
8;512;20;8;c;c;7;2.863462;2.844445428571429;0.04788810709301784;130.785687;131.69295614285713;747.23082;19968.0;1.0;374499904;472;472;3.602643233959452;36.30270863836017
8;512;20;8;d;d;7;2.867968;2.84864;0.051659936675661225;130.580225;131.50415085714286;747.23082;19968.0;1.0;374499904;472;472;3.5969829509952693;36.30270863836017
8;1024;1;1;a;a;7;0.121395;0.12640757142857142;0.013806311417333048;77.435981;75.12015957142856;20.324085;0.0;1.0;9400356;1022;1022;344.1604678940648;0.225
8;1024;1;1;b;b;7;0.126717;0.12863914285714287;0.014110831754702619;74.183973;73.80654114285714;20.324085;0.0;1.0;9400356;1022;1022;329.7060378639015;0.225
8;1024;1;1;c;c;7;0.12343;0.12712342857142858;0.013901612854355455;76.159166;74.65391857142858;20.324085;400.0;1.0;9400356;1022;1022;86.94430851494774;0.8759562470833625
8;1024;1;1;d;d;7;0.108186;0.11736300000000001;0.017394556198228606;86.891009;81.42624971428572;20.324085;400.0;1.0;9400356;1022;1022;99.19523783114265;0.8759562470833625
8;1024;1;2;a;a;7;0.115142;0.11526514285714286;0.002684957630241208;81.641129;81.591841;20.324085;0.0;1.0;9400356;1022;1022;362.8507408243734;0.225
8;1024;1;2;b;b;7;0.116736;0.11396371428571428;0.01044413891000252;80.526628;83.08566957142857;20.324085;0.0;1.0;9400356;1022;1022;357.8961074561403;0.225
8;1024;1;2;c;c;7;0.102144;0.10991357142857143;0.010805872521568121;92.030425;86.21990485714286;20.324085;720.0;1.0;9400356;1022;1022;98.6467731829574;0.9329289206540259
8;1024;1;2;d;d;7;0.10141;0.10807671428571429;0.010034508536616459;92.696902;87.59653185714285;20.324085;720.0;1.0;9400356;1022;1022;99.36077309929986;0.9329289206540259
8;1024;1;8;a;a;7;0.472986;0.4724858571428571;0.002620202245919909;19.874508;19.896054;20.324085;0.0;1.0;9400356;1022;1022;88.33107110992714;0.225
8;1024;1;8;b;b;7;0.469811;0.46980257142857146;0.0014043005206795973;20.008795;20.009318;20.324085;0.0;1.0;9400356;1022;1022;88.92801573398665;0.225
8;1024;1;8;c;c;7;0.101362;0.10493328571428572;0.009933647227383059;92.740804;90.17356057142857;20.324085;2640.0;1.0;9400356;1022;1022;94.55867090231054;0.9807713495403486
8;1024;1;8;d;d;7;0.101989;0.10392728571428571;0.005446350267665054;92.17047;90.648541;20.324085;2640.0;1.0;9400356;1022;1022;93.97735049858318;0.9807713495403486
8;1024;20;1;a;a;7;14.292839;14.33993342857143;0.27248470728211405;113.877889;113.53892285714286;3221.907573;0.0;1.0;1627638336;984;984;455.7825333371487;0.2498513674197384
