BS;N;R;k;mode;actualMode;n_runs;avgKernelMs_med;avgKernelMs_mean;avgKernelMs_std;gflops_med;gflops_mean;cpuMs_med;sharedBytes_med;pass_rate;ops;outWidth;outHeight;estBandwidth_GBps;arithIntensity_FlopPerByte
32;1024;20;2;c;c;10;2.9232585;2.9101078;0.03756377883251065;556.789078;559.3917435999999;3223.1722950000003;29952.0;1.0;1627638336;984;984;6.40696537784804;86.90370894328946
32;1024;20;2;d;d;10;22.881595;22.7796139;0.2894266926918539;71.133081;71.4622415;3223.1722950000003;29952.0;1.0;1627638336;984;984;0.8185275545695132;86.90370894328946
32;1024;20;8;a;a;10;38.34978;38.183076500000006;0.51884225837473;42.4419215;42.6345427;3223.1722950000003;0.0;1.0;1627638336;984;984;169.86867637832603;0.2498513674197384
32;1024;20;8;b;b;10;39.472511;39.2775799;0.5379569646714685;41.23473;41.4466064;3223.1722950000003;0.0;1.0;1627638336;984;984;165.03703977687158;0.2498513674197384
32;1024;20;8;c;a;10;38.346751499999996;38.1695138;0.515260799667894;42.445273;42.6495909;3223.1722950000003;0.0;1.0;1627638336;984;984;0.3766623099742882;112.68786887860902
32;1024;20;8;d;a;10;38.347646999999995;38.169850399999994;0.5068886934856608;42.444282;42.648981500000005;3223.1722950000003;0.0;1.0;1627638336;984;984;0.3766535140995744;112.68786887860902
32;2048;1;1;a;a;10;0.25256;0.2527181;0.0005697384292618657;149.172655;149.0799245;81.824188;0.0;1.0;37675044;2046;2046;662.9895470383276;0.225
32;2048;1;1;b;b;10;0.2661005;0.26614590000000005;0.0009177642459320114;141.5818605;141.5593649;81.824188;0.0;1.0;37675044;2046;2046;629.2533835900346;0.225
32;2048;1;1;c;c;10;0.29158300000000004;0.2910088;0.0017038980016421247;129.20855899999998;129.46763149999998;81.824188;4624.0;1.0;37675044;2046;2046;122.38151058189261;1.0557856594237567
32;2048;1;1;d;d;10;0.4484745;0.44771979999999995;0.00375833026755233;84.0071265;84.1541589;81.824188;4624.0;1.0;37675044;2046;2046;79.56833220171939;1.0557856594237567
32;2048;1;2;a;a;10;0.252147;0.2516395;0.0014883202500358304;149.416875;149.72308149999998;81.824188;0.0;1.0;37675044;2046;2046;664.0754797796524;0.225
32;2048;1;2;b;b;10;0.2649735;0.264154;0.002047651228982973;142.184141;142.6331062;81.824188;0.0;1.0;37675044;2046;2046;631.9297590136373;0.225
32;2048;1;2;c;c;10;0.20971499999999998;0.20979199999999998;0.0016124106865876996;179.648995;179.592407;81.824188;8976.0;1.0;37675044;2046;2046;167.5002360346184;1.0725285213966842
32;2048;1;2;d;d;10;0.340011;0.3470599;0.024218472781696573;110.8053075;108.96154979999999;81.824188;8976.0;1.0;37675044;2046;2046;103.3122810732594;1.0725285213966842
32;2048;1;8;a;a;10;1.3733339999999998;1.3778016000000002;0.019215213811514566;27.4332635;27.3489515;81.824188;0.0;1.0;37675044;2046;2046;121.92564955065556;0.225
32;2048;1;8;b;b;10;1.3750475;1.3799552;0.016005386862622956;27.399093;27.304858799999998;81.824188;0.0;1.0;37675044;2046;2046;121.77371327172332;0.225
32;2048;1;8;c;c;10;0.419546;0.41742100000000004;0.0071807467887709505;89.79947849999999;90.2817594;81.824188;35088.0;1.0;37675044;2046;2046;82.7311427114071;1.0854383465977058
32;2048;1;8;d;d;10;0.605917;0.6037807;0.006155616207984374;62.178576;62.4045476;81.824188;35088.0;1.0;37675044;2046;2046;57.28428151050391;1.0854383465977058
32;2048;20;1;a;a;10;25.368212999999997;25.3492812;0.191910644576412;267.18080899999995;267.3943324;13595.4714045;0.0;1.0;6777899584;2008;2008;1069.358988431704;0.2498513674197384
32;2048;20;1;b;b;10;24.967768;24.8999721;0.2072029605968513;271.4660005;272.2223697;13595.4714045;0.0;1.0;6777899584;2008;2008;1086.5098791369737;0.2498513674197384
32;2048;20;1;c;c;10;6.287121;6.2726064;0.05374125404441799;1078.0626535000001;1080.6281019;13595.4714045;20736.0;1.0;6777899584;2008;2008;15.65572541072456;68.86049117012146
32;2048;20;1;d;d;10;47.0586745;46.9539092;0.4539920294358546;144.03184800000002;144.3645287;13595.4714045;20736.0;1.0;6777899584;2008;2008;2.091632223937799;68.86049117012146
32;2048;20;2;a;a;10;40.1847795;40.1070673;0.3369525846564731;168.66981700000002;169.0060468;13595.4714045;0.0;1.0;6777899584;2008;2008;675.0746658196794;0.2498513674197384
32;2048;20;2;b;b;10;41.3683795;41.246642800000004;0.3443033240681804;163.843128;164.3365647;13595.4714045;0.0;1.0;6777899584;2008;2008;655.7599528886549;0.2498513674197384
32;2048;20;2;c;c;10;11.849186;11.8120626;0.09170863446105348;572.0139254999999;573.8432963;13595.4714045;29952.0;1.0;6777899584;2008;2008;6.457109205645013;88.58669150441827
32;2048;20;2;d;d;10;93.761844;93.4280975;0.6724018475702166;72.28846300000001;72.5501178;13595.4714045;29952.0;1.0;6777899584;2008;2008;0.8160194460339326;88.58669150441827
32;2048;20;8;a;a;10;146.49377399999997;146.01729;1.0187508337340228;46.2674935;46.4205333;13595.4714045;0.0;1.0;6777899584;2008;2008;185.18006500399127;0.2498513674197384
32;2048;20;8;b;b;10;150.30831899999998;149.8495361;1.051480986240256;45.09331;45.2333998;13595.4714045;0.0;1.0;6777899584;2008;2008;180.48054008241553;0.2498513674197384
32;2048;20;8;c;a;10;146.532422;146.07934219999999;1.028732567221312;46.255292999999995;46.4008523;13595.4714045;0.0;1.0;6777899584;2008;2008;0.40327763093958824;114.69837609873805
32;2048;20;8;d;a;10;146.498938;146.0447364;0.9907807143100464;46.265863;46.411695300000005;13595.4714045;0.0;1.0;6777899584;2008;2008;0.40336980463298644;114.69837609873805
32;4096;1;1;a;a;10;0.996629;0.9968748;0.004501783345396462;151.35778;151.32319990000002;326.457062;0.0;1.0;150847524;4094;4094;672.7011154602164;0.225
32;4096;1;1;b;b;10;1.043123;1.0435551;0.004313480637618609;144.6114195;144.55378969999998;326.457062;0.0;1.0;150847524;4094;4094;642.717531873039;0.225
32;4096;1;1;c;c;10;1.1457;1.1447387;0.002536993761215208;131.6640725;131.7752173;326.457062;4624.0;1.0;150847524;4094;4094;124.64254167757704;1.0563333140993716
32;4096;1;1;d;d;10;1.7706240000000002;1.7679034000000002;0.005231527208505591;85.194552;85.3263281;326.457062;4624.0;1.0;150847524;4094;4094;80.65120545073376;1.0563333140993716
32;4096;1;2;a;a;10;0.9865025;0.9848462;0.0038354949499524752;152.911464;153.17070389999998;326.457062;0.0;1.0;150847524;4094;4094;679.6064277586727;0.225
32;4096;1;2;b;b;10;1.0315985;1.0294643;0.004238179222522559;146.2269885;146.53233649999999;326.457062;0.0;1.0;150847524;4094;4094;649.8976491338442;0.225
32;4096;1;2;c;c;10;0.8168854999999999;0.8166572999999999;0.00171024475506353;184.661769;184.7141065;326.457062;8976.0;1.0;150847524;4094;4094;172.0862177134984;1.0730770570324955
32;4096;1;2;d;d;10;1.3381889999999999;1.3371829;0.0029459393691429825;112.725144;112.81043830000002;326.457062;8976.0;1.0;150847524;4094;4094;105.04849165551354;1.0730770570324955
32;4096;1;8;a;a;10;4.797312;4.8171268;0.06115822369304792;31.444184999999997;31.3192676;326.457062;0.0;1.0;150847524;4094;4094;139.7518943941941;0.225
32;4096;1;8;b;b;10;4.788336;4.8037265;0.055333976281907296;31.503127;31.405856900000003;326.457062;0.0;1.0;150847524;4094;4094;140.01386703021677;0.225
32;4096;1;8;c;c;10;1.6578305;1.6456468000000002;0.0317975723315126;90.99093099999999;91.696908;326.457062;35088.0;1.0;150847524;4094;4094;83.78635089654823;1.0859873952265935
32;4096;1;8;d;d;10;2.3546875;2.3482287;0.013337734590668282;64.062662;64.2407413;326.457062;35088.0;1.0;150847524;4094;4094;58.990234585268745;1.0859873952265935
32;4096;20;1;a;a;10;124.83183600000001;124.64997430000001;0.39153186340607865;221.53290850000002;221.8580985;55665.58337;0.0;1.0;27654359616;4056;4056;886.6587767562754;0.2498513674197384
32;4096;20;1;b;b;10;120.117041;119.9807008;0.3269996589025767;230.22844700000002;230.491613;55665.58337;0.0;1.0;27654359616;4056;4056;921.4616184892534;0.2498513674197384
32;4096;20;1;c;c;10;25.8617095;25.831070699999998;0.16100469076744892;1069.3180295;1070.6225499;55665.58337;20736.0;1.0;27654359616;4056;4056;15.476760652655232;69.0917687454669
32;4096;20;1;d;d;10;191.92586649999998;191.7907922;0.4690481564018379;144.088757;144.1910169;55665.58337;20736.0;1.0;27654359616;4056;4056;2.0854692246498208;69.0917687454669
32;4096;20;2;a;a;10;176.51048550000002;176.4498655;0.4024046035356947;156.672617;156.72717849999998;55665.58337;0.0;1.0;27654359616;4056;4056;627.0632744251332;0.2498513674197384
32;4096;20;2;b;b;10;182.213989;182.1307568;0.3856640583120702;151.76858750000002;151.8385593;55665.58337;0.0;1.0;27654359616;4056;4056;607.4354862403018;0.2498513674197384
32;4096;20;2;c;c;10;48.120543;48.1931177;0.3233647067260306;574.6914445;573.8470346;55665.58337;29952.0;1.0;27654359616;4056;4056;6.426660646784472;89.42268765133171
32;4096;20;2;d;d;10;381.4885865;381.23159180000005;0.8842537158210293;72.4906605;72.5398811;55665.58337;29952.0;1.0;27654359616;4056;4056;0.8106517755544962;89.42268765133171
32;4096;20;8;a;a;10;603.7424315;603.294961;1.430211585393804;45.804897;45.8391039;55665.58337;0.0;1.0;27654359616;4056;4056;183.32858058859162;0.2498513674197384
32;4096;20;8;b;b;10;623.340527;623.0176023;1.19674807914582;44.364771000000005;44.3879143;55665.58337;0.0;1.0;27654359616;4056;4056;177.56465080281873;0.2498513674197384
32;4096;20;8;c;a;10;603.731543;603.4082667;1.2997997124515615;45.805723;45.8304554;55665.58337;0.0;1.0;27654359616;4056;4056;0.39591848855907796;115.69483107619644
32;4096;20;8;d;a;10;603.8877685;603.4638282;1.2704427586549714;45.793873000000005;45.8262271;55665.58337;0.0;1.0;27654359616;4056;4056;0.39581606462029206;115.69483107619644
