BS;N;R;k;mode;actualMode;n_runs;avgKernelMs_med;avgKernelMs_mean;avgKernelMs_std;gflops_med;gflops_mean;cpuMs_med;sharedBytes_med;pass_rate;ops;outWidth;outHeight;estBandwidth_GBps;arithIntensity_FlopPerByte
16;2048;1;1;d;d;1;0.32348;0.32348;;116.46792;116.46792;81.546238;1296.0;1.0;37675044;2046;2046;117.40487201681711;0.9920195118621961
16;2048;1;2;a;a;1;0.265779;0.265779;;141.753165;141.753165;81.546238;0.0;1.0;37675044;2046;2046;630.0145609698283;0.225
16;2048;1;2;b;b;1;0.270318;0.270318;;139.372849;139.372849;81.546238;0.0;1.0;37675044;2046;2046;619.4357756420216;0.225
16;2048;1;2;c;c;1;0.18401;0.18401;;204.744992;204.744992;81.546238;2448.0;1.0;37675044;2046;2046;199.98087060485844;1.023820657809779
16;2048;1;2;d;d;1;0.211091;0.211091;;178.477561;178.477561;81.546238;2448.0;1.0;37675044;2046;2046;174.32519624237887;1.023820657809779
16;2048;1;8;a;a;1;1.377946;1.377946;;27.341459;27.341459;81.546238;0.0;1.0;37675044;2046;2046;121.51756309753793;0.225
16;2048;1;8;b;b;1;1.377229;1.377229;;27.355689;27.355689;81.546238;0.0;1.0;37675044;2046;2046;121.58082642755853;0.225
16;2048;1;8;c;c;1;0.260546;0.260546;;144.60057;144.60057;81.546238;9360.0;1.0;37675044;2046;2046;137.84031994350326;1.0490425058440023
16;2048;1;8;d;d;1;0.285229;0.285229;;132.087096;132.087096;81.546238;9360.0;1.0;37675044;2046;2046;125.91196547335649;1.0490425058440023
16;2048;20;1;a;a;1;29.818109;29.818109;;227.308162;227.308162;13635.523273;0.0;1.0;6777899584;2008;2008;909.7735403677008;0.2498513674197384
16;2048;20;1;b;b;1;27.06601;27.06601;;250.421089;250.421089;13635.523273;0.0;1.0;6777899584;2008;2008;1002.2802249759017;0.2498513674197384
16;2048;20;1;c;c;1;11.464389;11.464389;;591.213327;591.213327;13635.523273;12544.0;1.0;6777899584;2008;2008;18.777869452964307;31.48457977822041
16;2048;20;1;d;d;1;22.914752;22.914752;;295.787601;295.787601;13635.523273;12544.0;1.0;6777899584;2008;2008;9.394681644383496;31.48457977822041
16;2048;20;2;a;a;1;43.619635;43.619635;;155.386435;155.386435;13635.523273;0.0;1.0;6777899584;2008;2008;621.9154881052993;0.2498513674197384
16;2048;20;2;b;b;1;41.557858;41.557858;;163.095498;163.095498;13635.523273;0.0;1.0;6777899584;2008;2008;652.7700872359686;0.2498513674197384
16;2048;20;2;c;c;1;11.484965;11.484965;;590.154148;590.154148;13635.523273;16128.0;1.0;6777899584;2008;2008;12.551393931109063;47.0190114456708
16;2048;20;2;d;d;1;45.454642;45.454642;;149.113475;149.113475;13635.523273;16128.0;1.0;6777899584;2008;2008;3.1713443040646982;47.0190114456708
16;2048;20;8;a;a;1;137.098853;137.098853;;49.438047;49.438047;13635.523273;0.0;1.0;6777899584;2008;2008;197.86982894743838;0.2498513674197384
16;2048;20;8;b;b;1;136.752795;136.752795;;49.563152;49.563152;13635.523273;0.0;1.0;6777899584;2008;2008;198.3705458597757;0.2498513674197384
16;2048;20;8;c;c;1;45.770999;45.770999;;148.082841;148.082841;13635.523273;37632.0;1.0;6777899584;2008;2008;2.0098833324568686;73.67733189927453
16;2048;20;8;d;d;1;90.983984;90.983984;;74.495524;74.495524;13635.523273;37632.0;1.0;6777899584;2008;2008;1.0111050753723863;73.67733189927453
16;4096;1;1;a;a;1;1.080152;1.080152;;139.653974;139.653974;326.531375;0.0;1.0;150847524;4094;4094;620.6843481287818;0.225
16;4096;1;1;b;b;1;1.092301;1.092301;;138.100718;138.100718;326.531375;0.0;1.0;150847524;4094;4094;613.7808534460739;0.225
16;4096;1;1;c;c;1;1.121005;1.121005;;134.564569;134.564569;326.531375;1296.0;1.0;150847524;4094;4094;135.57299030780416;0.9925615812815013
16;4096;1;1;d;d;1;1.304006;1.304006;;115.68005;115.68005;326.531375;1296.0;1.0;150847524;4094;4094;116.5470097530226;0.9925615812815013
16;4096;1;2;a;a;1;1.126195;1.126195;;133.944381;133.944381;326.531375;0.0;1.0;150847524;4094;4094;595.3084856530174;0.225
16;4096;1;2;b;b;1;1.125885;1.125885;;133.981311;133.981311;326.531375;0.0;1.0;150847524;4094;4094;595.4723972697034;0.225
16;4096;1;2;c;c;1;0.811344;0.811344;;185.923027;185.923027;326.531375;2448.0;1.0;150847524;4094;4094;181.50058175077402;1.0243659542621548
16;4096;1;2;d;d;1;0.91509;0.91509;;164.844539;164.844539;326.531375;2448.0;1.0;150847524;4094;4094;160.92341518320603;1.0243659542621548
16;4096;1;8;a;a;1;4.561766;4.561766;;33.067788;33.067788;326.531375;0.0;1.0;150847524;4094;4094;146.9679593385544;0.225
16;4096;1;8;b;b;1;4.685261;4.685261;;32.196185;32.196185;326.531375;0.0;1.0;150847524;4094;4094;143.09414993102843;0.225
16;4096;1;8;c;c;1;0.987699;0.987699;;152.726175;152.726175;326.531375;9360.0;1.0;150847524;4094;4094;145.51038727385568;1.0495897369215283
16;4096;1;8;d;d;1;1.068749;1.068749;;141.144046;141.144046;326.531375;9360.0;1.0;150847524;4094;4094;134.47541377816495;1.0495897369215283
16;4096;20;1;a;a;1;159.464124;159.464124;;173.420573;173.420573;55528.422916;0.0;1.0;27654359616;4056;4056;694.0949489554152;0.2498513674197384
16;4096;20;1;b;b;1;145.534106;145.534106;;190.019785;190.019785;55528.422916;0.0;1.0;27654359616;4056;4056;760.531301219523;0.2498513674197384
16;4096;20;1;c;c;1;47.361017;47.361017;;583.905529;583.905529;55528.422916;12544.0;1.0;27654359616;4056;4056;18.477078902254146;31.60161466129836
16;4096;20;1;d;d;1;94.50199;94.50199;;292.632565;292.632565;55528.422916;12544.0;1.0;27654359616;4056;4056;9.260051010566022;31.60161466129836
16;4096;20;2;a;a;1;195.821338;195.821338;;141.222402;141.222402;55528.422916;0.0;1.0;27654359616;4056;4056;565.2256497603954;0.2498513674197384
16;4096;20;2;b;b;1;184.868152;184.868152;;149.589636;149.589636;55528.422916;0.0;1.0;27654359616;4056;4056;598.7144990122473;0.2498513674197384
16;4096;20;2;c;c;1;47.308646;47.308646;;584.55192;584.55192;55528.422916;16128.0;1.0;27654359616;4056;4056;12.388043572415917;47.1867822870105
16;4096;20;2;d;d;1;187.70708;187.70708;;147.327206;147.327206;55528.422916;16128.0;1.0;27654359616;4056;4056;3.1222134402175983;47.1867822870105
16;4096;20;8;a;a;1;589.490723;589.490723;;46.91229;46.91229;55528.422916;0.0;1.0;27654359616;4056;4056;187.76078857478473;0.2498513674197384
16;4096;20;8;b;b;1;592.356445;592.356445;;46.685336;46.685336;55528.422916;0.0;1.0;27654359616;4056;4056;186.85243309541437;0.2498513674197384
16;4096;20;8;c;c;1;189.495813;189.495813;;145.936521;145.936521;55528.422916;37632.0;1.0;27654359616;4056;4056;1.9614018595756522;74.40419202198551
16;4096;20;8;d;d;1;377.845703;377.845703;;73.189557;73.189557;55528.422916;37632.0;1.0;27654359616;4056;4056;0.9836751802362033;74.40419202198551
